Subject_ID,Model_ID,Task_ID,Performance_Metric,Value
Subj_002,Model_UpperMid_04,Task1a,F2_score,0.831214
Subj_003,Model_UpperMid_04,Task1a,Accuracy,0.88788
Subj_003,Model_UpperMid_04,Task1a,Precision,0.893782
Subj_003,Model_UpperMid_04,Task1a,Recall,0.880386
Subj_003,Model_UpperMid_04,Task1a,F1_score,0.887033
Subj_003,Model_UpperMid_04,Task1a,F2_score,0.883033
Subj_004,Model_UpperMid_04,Task1a,Accuracy,0.82822
Subj_004,Model_UpperMid_04,Task1a,Precision,0.841477
Subj_004,Model_UpperMid_04,Task1a,Recall,0.808808
Subj_004,Model_UpperMid_04,Task1a,F1_score,0.824819
Subj_004,Model_UpperMid_04,Task1a,F2_score,0.815137
Subj_005,Model_UpperMid_04,Task1a,Accuracy,0.822735
Subj_005,Model_UpperMid_04,Task1a,Precision,0.795577
Subj_005,Model_UpperMid_04,Task1a,Recall,0.868677
Subj_005,Model_UpperMid_04,Task1a,F1_score,0.830521
Subj_005,Model_UpperMid_04,Task1a,F2_score,0.853001
Subj_006,Model_UpperMid_04,Task1a,Accuracy,0.84141
Subj_006,Model_UpperMid_04,Task1a,Precision,0.837706
Subj_006,Model_UpperMid_04,Task1a,Recall,0.846894
Subj_006,Model_UpperMid_04,Task1a,F1_score,0.842275
Subj_006,Model_UpperMid_04,Task1a,F2_score,0.845041
Subj_007,Model_UpperMid_04,Task1a,Accuracy,0.806239
Subj_007,Model_UpperMid_04,Task1a,Precision,0.77621
Subj_007,Model_UpperMid_04,Task1a,Recall,0.860598
Subj_007,Model_UpperMid_04,Task1a,F1_score,0.816228
Subj_007,Model_UpperMid_04,Task1a,F2_score,0.842283
Subj_008,Model_UpperMid_04,Task1a,Accuracy,0.825082
Subj_008,Model_UpperMid_04,Task1a,Precision,0.843578
Subj_008,Model_UpperMid_04,Task1a,Recall,0.798166
Subj_008,Model_UpperMid_04,Task1a,F1_score,0.820244
Subj_008,Model_UpperMid_04,Task1a,F2_score,0.806853
Subj_009,Model_UpperMid_04,Task1a,Accuracy,0.824898
Subj_009,Model_UpperMid_04,Task1a,Precision,0.815211
Subj_009,Model_UpperMid_04,Task1a,Recall,0.840264
Subj_009,Model_UpperMid_04,Task1a,F1_score,0.827548
Subj_009,Model_UpperMid_04,Task1a,F2_score,0.835131
Subj_010,Model_UpperMid_04,Task1a,Accuracy,0.828064
Subj_010,Model_UpperMid_04,Task1a,Precision,0.831264
Subj_010,Model_UpperMid_04,Task1a,Recall,0.823234
Subj_010,Model_UpperMid_04,Task1a,F1_score,0.827229
Subj_010,Model_UpperMid_04,Task1a,F2_score,0.824828
Subj_011,Model_UpperMid_04,Task1a,Accuracy,0.825688
Subj_011,Model_UpperMid_04,Task1a,Precision,0.826486
Subj_011,Model_UpperMid_04,Task1a,Recall,0.824465
Subj_011,Model_UpperMid_04,Task1a,F1_score,0.825474
Subj_011,Model_UpperMid_04,Task1a,F2_score,0.824869
Subj_012,Model_UpperMid_04,Task1a,Accuracy,0.851535
Subj_012,Model_UpperMid_04,Task1a,Precision,0.83433
Subj_012,Model_UpperMid_04,Task1a,Recall,0.877265
Subj_012,Model_UpperMid_04,Task1a,F1_score,0.855259
Subj_012,Model_UpperMid_04,Task1a,F2_score,0.868328
Subj_013,Model_UpperMid_04,Task1a,Accuracy,0.775727
Subj_013,Model_UpperMid_04,Task1a,Precision,0.751025
Subj_013,Model_UpperMid_04,Task1a,Recall,0.824929
Subj_013,Model_UpperMid_04,Task1a,F1_score,0.786244
Subj_013,Model_UpperMid_04,Task1a,F2_score,0.809007
Subj_014,Model_UpperMid_04,Task1a,Accuracy,0.837547
Subj_014,Model_UpperMid_04,Task1a,Precision,0.835064
Subj_014,Model_UpperMid_04,Task1a,Recall,0.841253
Subj_014,Model_UpperMid_04,Task1a,F1_score,0.838147
Subj_014,Model_UpperMid_04,Task1a,F2_score,0.840008
Subj_015,Model_UpperMid_04,Task1a,Accuracy,0.802745
Subj_015,Model_UpperMid_04,Task1a,Precision,0.818263
Subj_015,Model_UpperMid_04,Task1a,Recall,0.778366
Subj_015,Model_UpperMid_04,Task1a,F1_score,0.797816
Subj_015,Model_UpperMid_04,Task1a,F2_score,0.786031
Subj_001,Model_UpperMid_05,Task1a,Accuracy,0.903892
Subj_001,Model_UpperMid_05,Task1a,Precision,0.881582
Subj_001,Model_UpperMid_05,Task1a,Recall,0.933127
Subj_001,Model_UpperMid_05,Task1a,F1_score,0.906622
Subj_001,Model_UpperMid_05,Task1a,F2_score,0.922341
Subj_002,Model_UpperMid_05,Task1a,Accuracy,0.836491
Subj_002,Model_UpperMid_05,Task1a,Precision,0.800868
Subj_002,Model_UpperMid_05,Task1a,Recall,0.895692
Subj_002,Model_UpperMid_05,Task1a,F1_score,0.84563
Subj_002,Model_UpperMid_05,Task1a,F2_score,0.874972
Subj_003,Model_UpperMid_05,Task1a,Accuracy,0.854141
Subj_003,Model_UpperMid_05,Task1a,Precision,0.853121
Subj_003,Model_UpperMid_05,Task1a,Recall,0.855585
Subj_003,Model_UpperMid_05,Task1a,F1_score,0.854351
Subj_003,Model_UpperMid_05,Task1a,F2_score,0.855091
Subj_004,Model_UpperMid_05,Task1a,Accuracy,0.830342
Subj_004,Model_UpperMid_05,Task1a,Precision,0.821718
Subj_004,Model_UpperMid_05,Task1a,Recall,0.843744
Subj_004,Model_UpperMid_05,Task1a,F1_score,0.832585
Subj_004,Model_UpperMid_05,Task1a,F2_score,0.839245
Subj_005,Model_UpperMid_05,Task1a,Accuracy,0.905273
Subj_005,Model_UpperMid_05,Task1a,Precision,0.923722
Subj_005,Model_UpperMid_05,Task1a,Recall,0.883502
Subj_005,Model_UpperMid_05,Task1a,F1_score,0.903164
Subj_005,Model_UpperMid_05,Task1a,F2_score,0.891264
Subj_006,Model_UpperMid_05,Task1a,Accuracy,0.926886
Subj_006,Model_UpperMid_05,Task1a,Precision,0.942461
Subj_006,Model_UpperMid_05,Task1a,Recall,0.909286
Subj_006,Model_UpperMid_05,Task1a,F1_score,0.925576
Subj_006,Model_UpperMid_05,Task1a,F2_score,0.915733
Subj_007,Model_UpperMid_05,Task1a,Accuracy,0.907081
Subj_007,Model_UpperMid_05,Task1a,Precision,0.886398
Subj_007,Model_UpperMid_05,Task1a,Recall,0.933846
Subj_007,Model_UpperMid_05,Task1a,F1_score,0.909503
Subj_007,Model_UpperMid_05,Task1a,F2_score,0.923954
Subj_008,Model_UpperMid_05,Task1a,Accuracy,0.88977
Subj_008,Model_UpperMid_05,Task1a,Precision,0.886394
Subj_008,Model_UpperMid_05,Task1a,Recall,0.894138
Subj_008,Model_UpperMid_05,Task1a,F1_score,0.890249
Subj_008,Model_UpperMid_05,Task1a,F2_score,0.892578
Subj_009,Model_UpperMid_05,Task1a,Accuracy,0.857253
Subj_009,Model_UpperMid_05,Task1a,Precision,0.854506
Subj_009,Model_UpperMid_05,Task1a,Recall,0.861128
Subj_009,Model_UpperMid_05,Task1a,F1_score,0.857804
Subj_009,Model_UpperMid_05,Task1a,F2_score,0.859796
Subj_010,Model_UpperMid_05,Task1a,Accuracy,0.862909
Subj_010,Model_UpperMid_05,Task1a,Precision,0.837128
Subj_010,Model_UpperMid_05,Task1a,Recall,0.901143
Subj_010,Model_UpperMid_05,Task1a,F1_score,0.867957
Subj_010,Model_UpperMid_05,Task1a,F2_score,0.887569
Subj_011,Model_UpperMid_05,Task1a,Accuracy,0.845682
Subj_011,Model_UpperMid_05,Task1a,Precision,0.816282
Subj_011,Model_UpperMid_05,Task1a,Recall,0.892159
Subj_011,Model_UpperMid_05,Task1a,F1_score,0.852535
Subj_011,Model_UpperMid_05,Task1a,F2_score,0.875876
Subj_012,Model_UpperMid_05,Task1a,Accuracy,0.879964
Subj_012,Model_UpperMid_05,Task1a,Precision,0.859098
Subj_012,Model_UpperMid_05,Task1a,Recall,0.909019
Subj_012,Model_UpperMid_05,Task1a,F1_score,0.883353
Subj_012,Model_UpperMid_05,Task1a,F2_score,0.898576
Subj_013,Model_UpperMid_05,Task1a,Accuracy,0.916471
Subj_013,Model_UpperMid_05,Task1a,Precision,0.899914
Subj_013,Model_UpperMid_05,Task1a,Recall,0.937171
Subj_013,Model_UpperMid_05,Task1a,F1_score,0.918165
Subj_013,Model_UpperMid_05,Task1a,F2_score,0.929475
Subj_014,Model_UpperMid_05,Task1a,Accuracy,0.850685
Subj_014,Model_UpperMid_05,Task1a,Precision,0.899043
Subj_014,Model_UpperMid_05,Task1a,Recall,0.790093
Subj_014,Model_UpperMid_05,Task1a,F1_score,0.841054
Subj_014,Model_UpperMid_05,Task1a,F2_score,0.809718
Subj_015,Model_UpperMid_05,Task1a,Accuracy,0.840418
Subj_015,Model_UpperMid_05,Task1a,Precision,0.86446
Subj_015,Model_UpperMid_05,Task1a,Recall,0.807435
Subj_015,Model_UpperMid_05,Task1a,F1_score,0.834975
Subj_015,Model_UpperMid_05,Task1a,F2_score,0.81823
Subj_001,Model_UpperMid_06,Task1a,Accuracy,0.807262
Subj_001,Model_UpperMid_06,Task1a,Precision,0.786471
Subj_001,Model_UpperMid_06,Task1a,Recall,0.84355
Subj_001,Model_UpperMid_06,Task1a,F1_score,0.814011
Subj_001,Model_UpperMid_06,Task1a,F2_score,0.831481
Subj_002,Model_UpperMid_06,Task1a,Accuracy,0.805482
Subj_002,Model_UpperMid_06,Task1a,Precision,0.811106
Subj_002,Model_UpperMid_06,Task1a,Recall,0.796442
Subj_002,Model_UpperMid_06,Task1a,F1_score,0.803707
Subj_002,Model_UpperMid_06,Task1a,F2_score,0.799332
Subj_003,Model_UpperMid_06,Task1a,Accuracy,0.788758
Subj_003,Model_UpperMid_06,Task1a,Precision,0.775911
Subj_003,Model_UpperMid_06,Task1a,Recall,0.812038
Subj_003,Model_UpperMid_06,Task1a,F1_score,0.793564
Subj_003,Model_UpperMid_06,Task1a,F2_score,0.804546
Subj_004,Model_UpperMid_06,Task1a,Accuracy,0.780545
Subj_004,Model_UpperMid_06,Task1a,Precision,0.771588
Subj_004,Model_UpperMid_06,Task1a,Recall,0.797035
Subj_004,Model_UpperMid_06,Task1a,F1_score,0.784105
Subj_004,Model_UpperMid_06,Task1a,F2_score,0.791812
Subj_005,Model_UpperMid_06,Task1a,Accuracy,0.816194
Subj_005,Model_UpperMid_06,Task1a,Precision,0.804168
Subj_005,Model_UpperMid_06,Task1a,Recall,0.835964
Subj_005,Model_UpperMid_06,Task1a,F1_score,0.819758
Subj_005,Model_UpperMid_06,Task1a,F2_score,0.829405
Subj_006,Model_UpperMid_06,Task1a,Accuracy,0.792108
Subj_006,Model_UpperMid_06,Task1a,Precision,0.810493
Subj_006,Model_UpperMid_06,Task1a,Recall,0.762503
Subj_006,Model_UpperMid_06,Task1a,F1_score,0.785766
Subj_006,Model_UpperMid_06,Task1a,F2_score,0.77164
Subj_007,Model_UpperMid_06,Task1a,Accuracy,0.807359
Subj_007,Model_UpperMid_06,Task1a,Precision,0.804005
Subj_007,Model_UpperMid_06,Task1a,Recall,0.812875
Subj_007,Model_UpperMid_06,Task1a,F1_score,0.808415
Subj_007,Model_UpperMid_06,Task1a,F2_score,0.811085
Subj_008,Model_UpperMid_06,Task1a,Accuracy,0.821326
Subj_008,Model_UpperMid_06,Task1a,Precision,0.806339
Subj_008,Model_UpperMid_06,Task1a,Recall,0.845787
Subj_008,Model_UpperMid_06,Task1a,F1_score,0.825592
Subj_008,Model_UpperMid_06,Task1a,F2_score,0.837592
Subj_009,Model_UpperMid_06,Task1a,Accuracy,0.768749
Subj_009,Model_UpperMid_06,Task1a,Precision,0.753541
Subj_009,Model_UpperMid_06,Task1a,Recall,0.79874
Subj_009,Model_UpperMid_06,Task1a,F1_score,0.775483
Subj_009,Model_UpperMid_06,Task1a,F2_score,0.789272
Subj_010,Model_UpperMid_06,Task1a,Accuracy,0.797678
Subj_010,Model_UpperMid_06,Task1a,Precision,0.810112
Subj_010,Model_UpperMid_06,Task1a,Recall,0.777629
Subj_010,Model_UpperMid_06,Task1a,F1_score,0.793538
Subj_010,Model_UpperMid_06,Task1a,F2_score,0.783916
Subj_011,Model_UpperMid_06,Task1a,Accuracy,0.825093
Subj_011,Model_UpperMid_06,Task1a,Precision,0.828976
Subj_011,Model_UpperMid_06,Task1a,Recall,0.819191
Subj_011,Model_UpperMid_06,Task1a,F1_score,0.824054
Subj_011,Model_UpperMid_06,Task1a,F2_score,0.821129
Subj_012,Model_UpperMid_06,Task1a,Accuracy,0.809219
Subj_012,Model_UpperMid_06,Task1a,Precision,0.815562
Subj_012,Model_UpperMid_06,Task1a,Recall,0.79917
Subj_012,Model_UpperMid_06,Task1a,F1_score,0.807283
Subj_012,Model_UpperMid_06,Task1a,F2_score,0.802396
Subj_013,Model_UpperMid_06,Task1a,Accuracy,0.822301
Subj_013,Model_UpperMid_06,Task1a,Precision,0.814862
Subj_013,Model_UpperMid_06,Task1a,Recall,0.834113
Subj_013,Model_UpperMid_06,Task1a,F1_score,0.824375
Subj_013,Model_UpperMid_06,Task1a,F2_score,0.83019
Subj_014,Model_UpperMid_06,Task1a,Accuracy,0.807703
Subj_014,Model_UpperMid_06,Task1a,Precision,0.802481
Subj_014,Model_UpperMid_06,Task1a,Recall,0.816335
Subj_014,Model_UpperMid_06,Task1a,F1_score,0.809349
Subj_014,Model_UpperMid_06,Task1a,F2_score,0.813526
Subj_015,Model_UpperMid_06,Task1a,Accuracy,0.799375
Subj_015,Model_UpperMid_06,Task1a,Precision,0.80328
Subj_015,Model_UpperMid_06,Task1a,Recall,0.792938
Subj_015,Model_UpperMid_06,Task1a,F1_score,0.798075
Subj_015,Model_UpperMid_06,Task1a,F2_score,0.794985
Subj_001,Model_UpperMid_07,Task1a,Accuracy,0.802626
Subj_001,Model_UpperMid_07,Task1a,Precision,0.787639
Subj_001,Model_UpperMid_07,Task1a,Recall,0.828677
Subj_001,Model_UpperMid_07,Task1a,F1_score,0.807637
Subj_001,Model_UpperMid_07,Task1a,F2_score,0.820131
Subj_002,Model_UpperMid_07,Task1a,Accuracy,0.835902
Subj_002,Model_UpperMid_07,Task1a,Precision,0.81012
Subj_002,Model_UpperMid_07,Task1a,Recall,0.877471
Subj_002,Model_UpperMid_07,Task1a,F1_score,0.842451
Subj_002,Model_UpperMid_07,Task1a,F2_score,0.863119
Subj_003,Model_UpperMid_07,Task1a,Accuracy,0.775923
Subj_003,Model_UpperMid_07,Task1a,Precision,0.749065
Subj_003,Model_UpperMid_07,Task1a,Recall,0.829842
Subj_003,Model_UpperMid_07,Task1a,F1_score,0.787387
Subj_003,Model_UpperMid_07,Task1a,F2_score,0.812322
Subj_004,Model_UpperMid_07,Task1a,Accuracy,0.834565
Subj_004,Model_UpperMid_07,Task1a,Precision,0.856615
Subj_004,Model_UpperMid_07,Task1a,Recall,0.80365
Subj_004,Model_UpperMid_07,Task1a,F1_score,0.829288
Subj_004,Model_UpperMid_07,Task1a,F2_score,0.813712
Subj_005,Model_UpperMid_07,Task1a,Accuracy,0.787954
Subj_005,Model_UpperMid_07,Task1a,Precision,0.75907
Subj_005,Model_UpperMid_07,Task1a,Recall,0.843702
Subj_005,Model_UpperMid_07,Task1a,F1_score,0.799151
Subj_005,Model_UpperMid_07,Task1a,F2_score,0.825298
Subj_006,Model_UpperMid_07,Task1a,Accuracy,0.832016
Subj_006,Model_UpperMid_07,Task1a,Precision,0.82964
Subj_006,Model_UpperMid_07,Task1a,Recall,0.835619
Subj_006,Model_UpperMid_07,Task1a,F1_score,0.832619
Subj_006,Model_UpperMid_07,Task1a,F2_score,0.834416
Subj_007,Model_UpperMid_07,Task1a,Accuracy,0.858913
Subj_007,Model_UpperMid_07,Task1a,Precision,0.850158
Subj_007,Model_UpperMid_07,Task1a,Recall,0.871414
Subj_007,Model_UpperMid_07,Task1a,F1_score,0.860655
Subj_007,Model_UpperMid_07,Task1a,F2_score,0.867079
Subj_008,Model_UpperMid_07,Task1a,Accuracy,0.841078
Subj_008,Model_UpperMid_07,Task1a,Precision,0.829531
Subj_008,Model_UpperMid_07,Task1a,Recall,0.858598
Subj_008,Model_UpperMid_07,Task1a,F1_score,0.843814
Subj_008,Model_UpperMid_07,Task1a,F2_score,0.852623
Subj_009,Model_UpperMid_07,Task1a,Accuracy,0.863424
Subj_009,Model_UpperMid_07,Task1a,Precision,0.892446
Subj_009,Model_UpperMid_07,Task1a,Recall,0.826448
Subj_009,Model_UpperMid_07,Task1a,F1_score,0.85818
Subj_009,Model_UpperMid_07,Task1a,F2_score,0.838855
Subj_010,Model_UpperMid_07,Task1a,Accuracy,0.766252
Subj_010,Model_UpperMid_07,Task1a,Precision,0.709051
Subj_010,Model_UpperMid_07,Task1a,Recall,0.903064
Subj_010,Model_UpperMid_07,Task1a,F1_score,0.794383
Subj_010,Model_UpperMid_07,Task1a,F2_score,0.856208
Subj_011,Model_UpperMid_07,Task1a,Accuracy,0.797614
Subj_011,Model_UpperMid_07,Task1a,Precision,0.774506
Subj_011,Model_UpperMid_07,Task1a,Recall,0.839703
Subj_011,Model_UpperMid_07,Task1a,F1_score,0.805788
Subj_011,Model_UpperMid_07,Task1a,F2_score,0.8258
Subj_012,Model_UpperMid_07,Task1a,Accuracy,0.815591
Subj_012,Model_UpperMid_07,Task1a,Precision,0.849336
Subj_012,Model_UpperMid_07,Task1a,Recall,0.767291
Subj_012,Model_UpperMid_07,Task1a,F1_score,0.806232
Subj_012,Model_UpperMid_07,Task1a,F2_score,0.782407
Subj_013,Model_UpperMid_07,Task1a,Accuracy,0.749486
Subj_013,Model_UpperMid_07,Task1a,Precision,0.740888
Subj_013,Model_UpperMid_07,Task1a,Recall,0.767333
Subj_013,Model_UpperMid_07,Task1a,F1_score,0.753878
Subj_013,Model_UpperMid_07,Task1a,F2_score,0.761894
Subj_014,Model_UpperMid_07,Task1a,Accuracy,0.792265
Subj_014,Model_UpperMid_07,Task1a,Precision,0.76026
Subj_014,Model_UpperMid_07,Task1a,Recall,0.853751
Subj_014,Model_UpperMid_07,Task1a,F1_score,0.804298
Subj_014,Model_UpperMid_07,Task1a,F2_score,0.833257
Subj_015,Model_UpperMid_07,Task1a,Accuracy,0.827992
Subj_015,Model_UpperMid_07,Task1a,Precision,0.816082
Subj_015,Model_UpperMid_07,Task1a,Recall,0.846834
Subj_015,Model_UpperMid_07,Task1a,F1_score,0.831173
Subj_015,Model_UpperMid_07,Task1a,F2_score,0.840499
Subj_001,Model_UpperMid_08,Task1a,Accuracy,0.784196
Subj_001,Model_UpperMid_08,Task1a,Precision,0.823119
Subj_001,Model_UpperMid_08,Task1a,Recall,0.723965
Subj_001,Model_UpperMid_08,Task1a,F1_score,0.770365
Subj_001,Model_UpperMid_08,Task1a,F2_score,0.741837
Subj_002,Model_UpperMid_08,Task1a,Accuracy,0.831581
Subj_002,Model_UpperMid_08,Task1a,Precision,0.868767
Subj_002,Model_UpperMid_08,Task1a,Recall,0.781162
Subj_002,Model_UpperMid_08,Task1a,F1_score,0.822639
Subj_002,Model_UpperMid_08,Task1a,F2_score,0.797241
Subj_003,Model_UpperMid_08,Task1a,Accuracy,0.853811
Subj_003,Model_UpperMid_08,Task1a,Precision,0.881369
Subj_003,Model_UpperMid_08,Task1a,Recall,0.817681
Subj_003,Model_UpperMid_08,Task1a,F1_score,0.848332
Subj_003,Model_UpperMid_08,Task1a,F2_score,0.829672
Subj_004,Model_UpperMid_08,Task1a,Accuracy,0.849264
Subj_004,Model_UpperMid_08,Task1a,Precision,0.871377
Subj_004,Model_UpperMid_08,Task1a,Recall,0.819491
Subj_004,Model_UpperMid_08,Task1a,F1_score,0.844638
Subj_004,Model_UpperMid_08,Task1a,F2_score,0.829368
Subj_005,Model_UpperMid_08,Task1a,Accuracy,0.847722
Subj_005,Model_UpperMid_08,Task1a,Precision,0.874208
Subj_005,Model_UpperMid_08,Task1a,Recall,0.812333
Subj_005,Model_UpperMid_08,Task1a,F1_score,0.842135
Subj_005,Model_UpperMid_08,Task1a,F2_score,0.823997
Subj_006,Model_UpperMid_08,Task1a,Accuracy,0.822731
Subj_006,Model_UpperMid_08,Task1a,Precision,0.845151
Subj_006,Model_UpperMid_08,Task1a,Recall,0.790252
Subj_006,Model_UpperMid_08,Task1a,F1_score,0.81678
Subj_006,Model_UpperMid_08,Task1a,F2_score,0.800654
Subj_007,Model_UpperMid_08,Task1a,Accuracy,0.851048
Subj_007,Model_UpperMid_08,Task1a,Precision,0.873198
Subj_007,Model_UpperMid_08,Task1a,Recall,0.821371
Subj_007,Model_UpperMid_08,Task1a,F1_score,0.846492
Subj_007,Model_UpperMid_08,Task1a,F2_score,0.831238
Subj_008,Model_UpperMid_08,Task1a,Accuracy,0.837072
Subj_008,Model_UpperMid_08,Task1a,Precision,0.854825
Subj_008,Model_UpperMid_08,Task1a,Recall,0.812056
Subj_008,Model_UpperMid_08,Task1a,F1_score,0.832892
Subj_008,Model_UpperMid_08,Task1a,F2_score,0.820264
Subj_009,Model_UpperMid_08,Task1a,Accuracy,0.830971
Subj_009,Model_UpperMid_08,Task1a,Precision,0.858805
Subj_009,Model_UpperMid_08,Task1a,Recall,0.792184
Subj_009,Model_UpperMid_08,Task1a,F1_score,0.82415
Subj_009,Model_UpperMid_08,Task1a,F2_score,0.804668
Subj_010,Model_UpperMid_08,Task1a,Accuracy,0.822898
Subj_010,Model_UpperMid_08,Task1a,Precision,0.892885
Subj_010,Model_UpperMid_08,Task1a,Recall,0.733829
Subj_010,Model_UpperMid_08,Task1a,F1_score,0.805581
Subj_010,Model_UpperMid_08,Task1a,F2_score,0.760939
Subj_011,Model_UpperMid_08,Task1a,Accuracy,0.796301
Subj_011,Model_UpperMid_08,Task1a,Precision,0.826738
Subj_011,Model_UpperMid_08,Task1a,Recall,0.749724
Subj_011,Model_UpperMid_08,Task1a,F1_score,0.78635
Subj_011,Model_UpperMid_08,Task1a,F2_score,0.763957
Subj_012,Model_UpperMid_08,Task1a,Accuracy,0.787155
Subj_012,Model_UpperMid_08,Task1a,Precision,0.794468
Subj_012,Model_UpperMid_08,Task1a,Recall,0.774737
Subj_012,Model_UpperMid_08,Task1a,F1_score,0.784479
Subj_012,Model_UpperMid_08,Task1a,F2_score,0.778605
Subj_013,Model_UpperMid_08,Task1a,Accuracy,0.845051
Subj_013,Model_UpperMid_08,Task1a,Precision,0.890394
Subj_013,Model_UpperMid_08,Task1a,Recall,0.786977
Subj_013,Model_UpperMid_08,Task1a,F1_score,0.835497
Subj_013,Model_UpperMid_08,Task1a,F2_score,0.805693
Subj_014,Model_UpperMid_08,Task1a,Accuracy,0.854638
Subj_014,Model_UpperMid_08,Task1a,Precision,0.87323
Subj_014,Model_UpperMid_08,Task1a,Recall,0.82973
Subj_014,Model_UpperMid_08,Task1a,F1_score,0.850925
Subj_014,Model_UpperMid_08,Task1a,F2_score,0.83808
Subj_015,Model_UpperMid_08,Task1a,Accuracy,0.856821
Subj_015,Model_UpperMid_08,Task1a,Precision,0.908385
Subj_015,Model_UpperMid_08,Task1a,Recall,0.79369
Subj_015,Model_UpperMid_08,Task1a,F1_score,0.847173
Subj_015,Model_UpperMid_08,Task1a,F2_score,0.814252
Subj_001,Model_Mid_01,Task1a,Accuracy,0.710415
Subj_001,Model_Mid_01,Task1a,Precision,0.746288
Subj_001,Model_Mid_01,Task1a,Recall,0.637587
Subj_001,Model_Mid_01,Task1a,F1_score,0.687668
Subj_001,Model_Mid_01,Task1a,F2_score,0.656718
Subj_002,Model_Mid_01,Task1a,Accuracy,0.650706
Subj_002,Model_Mid_01,Task1a,Precision,0.663479
Subj_002,Model_Mid_01,Task1a,Recall,0.611639
Subj_002,Model_Mid_01,Task1a,F1_score,0.636505
Subj_002,Model_Mid_01,Task1a,F2_score,0.621349
Subj_003,Model_Mid_01,Task1a,Accuracy,0.63076
Subj_003,Model_Mid_01,Task1a,Precision,0.639172
Subj_003,Model_Mid_01,Task1a,Recall,0.600538
Subj_003,Model_Mid_01,Task1a,F1_score,0.619253
Subj_003,Model_Mid_01,Task1a,F2_score,0.607886
Subj_004,Model_Mid_01,Task1a,Accuracy,0.677036
Subj_004,Model_Mid_01,Task1a,Precision,0.681598
Subj_004,Model_Mid_01,Task1a,Recall,0.664477
Subj_004,Model_Mid_01,Task1a,F1_score,0.672928
Subj_004,Model_Mid_01,Task1a,F2_score,0.667832
Subj_005,Model_Mid_01,Task1a,Accuracy,0.699143
Subj_005,Model_Mid_01,Task1a,Precision,0.760166
Subj_005,Model_Mid_01,Task1a,Recall,0.581865
Subj_005,Model_Mid_01,Task1a,F1_score,0.659171
Subj_005,Model_Mid_01,Task1a,F2_score,0.610504
Subj_006,Model_Mid_01,Task1a,Accuracy,0.675906
Subj_006,Model_Mid_01,Task1a,Precision,0.709976
Subj_006,Model_Mid_01,Task1a,Recall,0.594777
Subj_006,Model_Mid_01,Task1a,F1_score,0.647291
Subj_006,Model_Mid_01,Task1a,F2_score,0.614726
Subj_007,Model_Mid_01,Task1a,Accuracy,0.687994
Subj_007,Model_Mid_01,Task1a,Precision,0.71307
Subj_007,Model_Mid_01,Task1a,Recall,0.62915
Subj_007,Model_Mid_01,Task1a,F1_score,0.668487
Subj_007,Model_Mid_01,Task1a,F2_score,0.644316
Subj_008,Model_Mid_01,Task1a,Accuracy,0.634633
Subj_008,Model_Mid_01,Task1a,Precision,0.625929
Subj_008,Model_Mid_01,Task1a,Recall,0.66919
Subj_008,Model_Mid_01,Task1a,F1_score,0.646837
Subj_008,Model_Mid_01,Task1a,F2_score,0.660066
Subj_009,Model_Mid_01,Task1a,Accuracy,0.657314
Subj_009,Model_Mid_01,Task1a,Precision,0.672263
Subj_009,Model_Mid_01,Task1a,Recall,0.613926
Subj_009,Model_Mid_01,Task1a,F1_score,0.641771
Subj_009,Model_Mid_01,Task1a,F2_score,0.624769
Subj_010,Model_Mid_01,Task1a,Accuracy,0.643988
Subj_010,Model_Mid_01,Task1a,Precision,0.654697
Subj_010,Model_Mid_01,Task1a,Recall,0.609376
Subj_010,Model_Mid_01,Task1a,F1_score,0.631224
Subj_010,Model_Mid_01,Task1a,F2_score,0.617931
Subj_011,Model_Mid_01,Task1a,Accuracy,0.686244
Subj_011,Model_Mid_01,Task1a,Precision,0.711301
Subj_011,Model_Mid_01,Task1a,Recall,0.626952
Subj_011,Model_Mid_01,Task1a,F1_score,0.666469
Subj_011,Model_Mid_01,Task1a,F2_score,0.642183
Subj_012,Model_Mid_01,Task1a,Accuracy,0.690019
Subj_012,Model_Mid_01,Task1a,Precision,0.707551
Subj_012,Model_Mid_01,Task1a,Recall,0.647784
Subj_012,Model_Mid_01,Task1a,F1_score,0.67635
Subj_012,Model_Mid_01,Task1a,F2_score,0.658916
Subj_013,Model_Mid_01,Task1a,Accuracy,0.704295
Subj_013,Model_Mid_01,Task1a,Precision,0.745044
Subj_013,Model_Mid_01,Task1a,Recall,0.621149
Subj_013,Model_Mid_01,Task1a,F1_score,0.677479
Subj_013,Model_Mid_01,Task1a,F2_score,0.642518
Subj_014,Model_Mid_01,Task1a,Accuracy,0.646966
Subj_014,Model_Mid_01,Task1a,Precision,0.639311
Subj_014,Model_Mid_01,Task1a,Recall,0.674441
Subj_014,Model_Mid_01,Task1a,F1_score,0.656406
Subj_014,Model_Mid_01,Task1a,F2_score,0.667109
Subj_015,Model_Mid_01,Task1a,Accuracy,0.680896
Subj_015,Model_Mid_01,Task1a,Precision,0.6826
Subj_015,Model_Mid_01,Task1a,Recall,0.676231
Subj_015,Model_Mid_01,Task1a,F1_score,0.679401
Subj_015,Model_Mid_01,Task1a,F2_score,0.677495
Subj_001,Model_Mid_02,Task1a,Accuracy,0.694834
Subj_001,Model_Mid_02,Task1a,Precision,0.723022
Subj_001,Model_Mid_02,Task1a,Recall,0.631639
