Subject_ID,Model_ID,Task_ID,Performance_Metric,Value
Subj_04,Model_Top_009,Task2,HD_Lentiform_L,1.490142
Subj_04,Model_Top_009,Task2,HD95_Lentiform_L,1.160418
Subj_04,Model_Top_009,Task2,ASSD_Lentiform_L,0.435677
Subj_04,Model_Top_009,Task2,RVE_Lentiform_L,0.591449
Subj_04,Model_Top_009,Task2,DSC_Lentiform_R,0.850424
Subj_04,Model_Top_009,Task2,HD_Lentiform_R,8.648149
Subj_04,Model_Top_009,Task2,HD95_Lentiform_R,1.288136
Subj_04,Model_Top_009,Task2,ASSD_Lentiform_R,0.489967
Subj_04,Model_Top_009,Task2,RVE_Lentiform_R,1.770446
Subj_04,Model_Top_009,Task2,DSC_Thalamus_L,0.847239
Subj_04,Model_Top_009,Task2,HD_Thalamus_L,1.718493
Subj_04,Model_Top_009,Task2,HD95_Thalamus_L,1.684797
Subj_04,Model_Top_009,Task2,ASSD_Thalamus_L,0.654074
Subj_04,Model_Top_009,Task2,RVE_Thalamus_L,2.514292
Subj_04,Model_Top_009,Task2,DSC_Thalamus_R,0.845655
Subj_04,Model_Top_009,Task2,HD_Thalamus_R,2.064356
Subj_04,Model_Top_009,Task2,HD95_Thalamus_R,1.699511
Subj_04,Model_Top_009,Task2,ASSD_Thalamus_R,0.660793
Subj_04,Model_Top_009,Task2,RVE_Thalamus_R,2.400819
Subj_04,Model_Top_009,Task2,DSC_CorpusCallosum,0.830931
Subj_04,Model_Top_009,Task2,HD_CorpusCallosum,2.510112
Subj_04,Model_Top_009,Task2,HD95_CorpusCallosum,1.634358
Subj_04,Model_Top_009,Task2,ASSD_CorpusCallosum,0.638843
Subj_04,Model_Top_009,Task2,RVE_CorpusCallosum,2.473146
Subj_05,Model_Top_009,Task2,DSC_Hippocampus_L,0.83466
Subj_05,Model_Top_009,Task2,HD_Hippocampus_L,1.224896
Subj_05,Model_Top_009,Task2,HD95_Hippocampus_L,1.130545
Subj_05,Model_Top_009,Task2,ASSD_Hippocampus_L,0.432435
Subj_05,Model_Top_009,Task2,RVE_Hippocampus_L,1.863318
Subj_05,Model_Top_009,Task2,DSC_Hippocampus_R,0.813289
Subj_05,Model_Top_009,Task2,HD_Hippocampus_R,1.650801
Subj_05,Model_Top_009,Task2,HD95_Hippocampus_R,1.278234
Subj_05,Model_Top_009,Task2,ASSD_Hippocampus_R,0.499228
Subj_05,Model_Top_009,Task2,RVE_Hippocampus_R,2.501022
Subj_05,Model_Top_009,Task2,DSC_Ventricle_L,0.887532
Subj_05,Model_Top_009,Task2,HD_Ventricle_L,2.934215
Subj_05,Model_Top_009,Task2,HD95_Ventricle_L,1.838785
Subj_05,Model_Top_009,Task2,ASSD_Ventricle_L,0.705839
Subj_05,Model_Top_009,Task2,RVE_Ventricle_L,1.958633
Subj_05,Model_Top_009,Task2,DSC_Ventricle_R,0.862311
Subj_05,Model_Top_009,Task2,HD_Ventricle_R,3.052469
Subj_05,Model_Top_009,Task2,HD95_Ventricle_R,2.102764
Subj_05,Model_Top_009,Task2,ASSD_Ventricle_R,0.826228
Subj_05,Model_Top_009,Task2,RVE_Ventricle_R,2.971566
Subj_05,Model_Top_009,Task2,DSC_Caudate_L,0.829685
Subj_05,Model_Top_009,Task2,HD_Caudate_L,1.40183
Subj_05,Model_Top_009,Task2,HD95_Caudate_L,1.000551
Subj_05,Model_Top_009,Task2,ASSD_Caudate_L,0.38113
Subj_05,Model_Top_009,Task2,RVE_Caudate_L,1.594505
Subj_05,Model_Top_009,Task2,DSC_Caudate_R,0.786625
Subj_05,Model_Top_009,Task2,HD_Caudate_R,1.920538
Subj_05,Model_Top_009,Task2,HD95_Caudate_R,1.279634
Subj_05,Model_Top_009,Task2,ASSD_Caudate_R,0.508653
Subj_05,Model_Top_009,Task2,RVE_Caudate_R,3.39204
Subj_05,Model_Top_009,Task2,DSC_Lentiform_L,0.805638
Subj_05,Model_Top_009,Task2,HD_Lentiform_L,2.384224
Subj_05,Model_Top_009,Task2,HD95_Lentiform_L,1.655377
Subj_05,Model_Top_009,Task2,ASSD_Lentiform_L,0.657411
Subj_05,Model_Top_009,Task2,RVE_Lentiform_L,3.304346
Subj_05,Model_Top_009,Task2,DSC_Lentiform_R,0.817049
Subj_05,Model_Top_009,Task2,HD_Lentiform_R,2.125851
Subj_05,Model_Top_009,Task2,HD95_Lentiform_R,1.556899
Subj_05,Model_Top_009,Task2,ASSD_Lentiform_R,0.611377
Subj_05,Model_Top_009,Task2,RVE_Lentiform_R,3.077796
Subj_05,Model_Top_009,Task2,DSC_Thalamus_L,0.840513
Subj_05,Model_Top_009,Task2,HD_Thalamus_L,2.080327
Subj_05,Model_Top_009,Task2,HD95_Thalamus_L,1.747793
Subj_05,Model_Top_009,Task2,ASSD_Thalamus_L,0.682951
Subj_05,Model_Top_009,Task2,RVE_Thalamus_L,2.855071
Subj_05,Model_Top_009,Task2,DSC_Thalamus_R,0.849948
Subj_05,Model_Top_009,Task2,HD_Thalamus_R,1.935581
Subj_05,Model_Top_009,Task2,HD95_Thalamus_R,1.659795
Subj_05,Model_Top_009,Task2,ASSD_Thalamus_R,0.642697
Subj_05,Model_Top_009,Task2,RVE_Thalamus_R,2.389261
Subj_05,Model_Top_009,Task2,DSC_CorpusCallosum,0.841419
Subj_05,Model_Top_009,Task2,HD_CorpusCallosum,1.695681
Subj_05,Model_Top_009,Task2,HD95_CorpusCallosum,1.542123
Subj_05,Model_Top_009,Task2,ASSD_CorpusCallosum,0.596666
Subj_05,Model_Top_009,Task2,RVE_CorpusCallosum,2.173967
Subj_06,Model_Top_009,Task2,DSC_Hippocampus_L,0.818405
Subj_06,Model_Top_009,Task2,HD_Hippocampus_L,1.515417
Subj_06,Model_Top_009,Task2,HD95_Hippocampus_L,1.241876
Subj_06,Model_Top_009,Task2,ASSD_Hippocampus_L,0.482556
Subj_06,Model_Top_009,Task2,RVE_Hippocampus_L,2.375795
Subj_06,Model_Top_009,Task2,DSC_Hippocampus_R,0.82429
Subj_06,Model_Top_009,Task2,HD_Hippocampus_R,1.558516
Subj_06,Model_Top_009,Task2,HD95_Hippocampus_R,1.200793
Subj_06,Model_Top_009,Task2,ASSD_Hippocampus_R,0.463885
Subj_06,Model_Top_009,Task2,RVE_Hippocampus_R,2.217392
Subj_06,Model_Top_009,Task2,DSC_Ventricle_L,0.860086
Subj_06,Model_Top_009,Task2,HD_Ventricle_L,2.539425
Subj_06,Model_Top_009,Task2,HD95_Ventricle_L,2.126981
Subj_06,Model_Top_009,Task2,ASSD_Ventricle_L,0.83749
Subj_06,Model_Top_009,Task2,RVE_Ventricle_L,3.028468
Subj_06,Model_Top_009,Task2,DSC_Ventricle_R,0.880833
Subj_06,Model_Top_009,Task2,HD_Ventricle_R,3.038539
Subj_06,Model_Top_009,Task2,HD95_Ventricle_R,1.906837
Subj_06,Model_Top_009,Task2,ASSD_Ventricle_R,0.73641
Subj_06,Model_Top_009,Task2,RVE_Ventricle_R,2.055336
Subj_06,Model_Top_009,Task2,DSC_Caudate_L,0.843272
Subj_06,Model_Top_009,Task2,HD_Caudate_L,0.998232
Subj_06,Model_Top_009,Task2,HD95_Caudate_L,0.922472
Subj_06,Model_Top_009,Task2,ASSD_Caudate_L,0.347549
Subj_06,Model_Top_009,Task2,RVE_Caudate_L,0.965667
Subj_06,Model_Top_009,Task2,DSC_Caudate_R,0.810407
Subj_06,Model_Top_009,Task2,HD_Caudate_R,1.58461
Subj_06,Model_Top_009,Task2,HD95_Caudate_R,1.120557
Subj_06,Model_Top_009,Task2,ASSD_Caudate_R,0.434845
Subj_06,Model_Top_009,Task2,RVE_Caudate_R,2.419261
Subj_06,Model_Top_009,Task2,DSC_Lentiform_L,0.820301
Subj_06,Model_Top_009,Task2,HD_Lentiform_L,2.178402
Subj_06,Model_Top_009,Task2,HD95_Lentiform_L,1.529373
Subj_06,Model_Top_009,Task2,ASSD_Lentiform_L,0.598635
Subj_06,Model_Top_009,Task2,RVE_Lentiform_L,2.56295
Subj_06,Model_Top_009,Task2,DSC_Lentiform_R,0.834604
Subj_06,Model_Top_009,Task2,HD_Lentiform_R,2.02894
Subj_06,Model_Top_009,Task2,HD95_Lentiform_R,1.411484
Subj_06,Model_Top_009,Task2,ASSD_Lentiform_R,0.544779
Subj_06,Model_Top_009,Task2,RVE_Lentiform_R,2.283954
Subj_06,Model_Top_009,Task2,DSC_Thalamus_L,0.844977
Subj_06,Model_Top_009,Task2,HD_Thalamus_L,1.870851
Subj_06,Model_Top_009,Task2,HD95_Thalamus_L,1.705835
Subj_06,Model_Top_009,Task2,ASSD_Thalamus_L,0.663685
Subj_06,Model_Top_009,Task2,RVE_Thalamus_L,2.664629
Subj_06,Model_Top_009,Task2,DSC_Thalamus_R,0.834752
Subj_06,Model_Top_009,Task2,HD_Thalamus_R,2.413218
Subj_06,Model_Top_009,Task2,HD95_Thalamus_R,1.80273
Subj_06,Model_Top_009,Task2,ASSD_Thalamus_R,0.708363
Subj_06,Model_Top_009,Task2,RVE_Thalamus_R,2.758561
Subj_06,Model_Top_009,Task2,DSC_CorpusCallosum,0.821065
Subj_06,Model_Top_009,Task2,HD_CorpusCallosum,2.140805
Subj_06,Model_Top_009,Task2,HD95_CorpusCallosum,1.723742
Subj_06,Model_Top_009,Task2,ASSD_CorpusCallosum,0.680325
Subj_06,Model_Top_009,Task2,RVE_CorpusCallosum,2.98456
Subj_07,Model_Top_009,Task2,DSC_Hippocampus_L,0.803514
Subj_07,Model_Top_009,Task2,HD_Hippocampus_L,1.433994
Subj_07,Model_Top_009,Task2,HD95_Hippocampus_L,1.349248
Subj_07,Model_Top_009,Task2,ASSD_Hippocampus_L,0.532151
Subj_07,Model_Top_009,Task2,RVE_Hippocampus_L,3.011286
Subj_07,Model_Top_009,Task2,DSC_Hippocampus_R,0.82964
Subj_07,Model_Top_009,Task2,HD_Hippocampus_R,1.637903
Subj_07,Model_Top_009,Task2,HD95_Hippocampus_R,1.164191
Subj_07,Model_Top_009,Task2,ASSD_Hippocampus_R,0.447418
Subj_07,Model_Top_009,Task2,RVE_Hippocampus_R,2.084049
Subj_07,Model_Top_009,Task2,DSC_Ventricle_L,0.882637
Subj_07,Model_Top_009,Task2,HD_Ventricle_L,1.998948
Subj_07,Model_Top_009,Task2,HD95_Ventricle_L,1.888349
Subj_07,Model_Top_009,Task2,ASSD_Ventricle_L,0.728069
Subj_07,Model_Top_009,Task2,RVE_Ventricle_L,2.051014
Subj_07,Model_Top_009,Task2,DSC_Ventricle_R,0.863144
Subj_07,Model_Top_009,Task2,HD_Ventricle_R,2.221606
Subj_07,Model_Top_009,Task2,HD95_Ventricle_R,2.093723
Subj_07,Model_Top_009,Task2,ASSD_Ventricle_R,0.822032
Subj_07,Model_Top_009,Task2,RVE_Ventricle_R,2.911053
Subj_07,Model_Top_009,Task2,DSC_Caudate_L,0.813898
Subj_07,Model_Top_009,Task2,HD_Caudate_L,1.718203
Subj_07,Model_Top_009,Task2,HD95_Caudate_L,1.098155
Subj_07,Model_Top_009,Task2,ASSD_Caudate_L,0.424667
Subj_07,Model_Top_009,Task2,RVE_Caudate_L,2.406203
Subj_07,Model_Top_009,Task2,DSC_Caudate_R,0.824837
Subj_07,Model_Top_009,Task2,HD_Caudate_R,1.400815
Subj_07,Model_Top_009,Task2,HD95_Caudate_R,1.02983
Subj_07,Model_Top_009,Task2,ASSD_Caudate_R,0.394036
Subj_07,Model_Top_009,Task2,RVE_Caudate_R,1.853358
Subj_07,Model_Top_009,Task2,DSC_Lentiform_L,0.83795
Subj_07,Model_Top_009,Task2,HD_Lentiform_L,1.779777
Subj_07,Model_Top_009,Task2,HD95_Lentiform_L,1.38472
Subj_07,Model_Top_009,Task2,ASSD_Lentiform_L,0.532735
Subj_07,Model_Top_009,Task2,RVE_Lentiform_L,1.938882
Subj_07,Model_Top_009,Task2,DSC_Lentiform_R,0.839077
Subj_07,Model_Top_009,Task2,HD_Lentiform_R,2.026099
Subj_07,Model_Top_009,Task2,HD95_Lentiform_R,1.375787
Subj_07,Model_Top_009,Task2,ASSD_Lentiform_R,0.528733
Subj_07,Model_Top_009,Task2,RVE_Lentiform_R,2.013017
Subj_07,Model_Top_009,Task2,DSC_Thalamus_L,0.839741
Subj_07,Model_Top_009,Task2,HD_Thalamus_L,5.984121
Subj_07,Model_Top_009,Task2,HD95_Thalamus_L,1.755103
Subj_07,Model_Top_009,Task2,ASSD_Thalamus_L,0.686321
Subj_07,Model_Top_009,Task2,RVE_Thalamus_L,2.641745
Subj_07,Model_Top_009,Task2,DSC_Thalamus_R,0.823168
Subj_07,Model_Top_009,Task2,HD_Thalamus_R,2.669368
Subj_07,Model_Top_009,Task2,HD95_Thalamus_R,1.915724
Subj_07,Model_Top_009,Task2,ASSD_Thalamus_R,0.761223
Subj_07,Model_Top_009,Task2,RVE_Thalamus_R,3.420334
Subj_07,Model_Top_009,Task2,DSC_CorpusCallosum,0.873109
Subj_07,Model_Top_009,Task2,HD_CorpusCallosum,1.682638
Subj_07,Model_Top_009,Task2,HD95_CorpusCallosum,1.285831
Subj_07,Model_Top_009,Task2,ASSD_CorpusCallosum,0.484204
Subj_07,Model_Top_009,Task2,RVE_CorpusCallosum,1.149183
Subj_08,Model_Top_009,Task2,DSC_Hippocampus_L,0.804543
Subj_08,Model_Top_009,Task2,HD_Hippocampus_L,1.438243
Subj_08,Model_Top_009,Task2,HD95_Hippocampus_L,1.341685
Subj_08,Model_Top_009,Task2,ASSD_Hippocampus_L,0.528623
Subj_08,Model_Top_009,Task2,RVE_Hippocampus_L,2.892259
Subj_08,Model_Top_009,Task2,DSC_Hippocampus_R,0.81495
Subj_08,Model_Top_009,Task2,HD_Hippocampus_R,1.77735
Subj_08,Model_Top_009,Task2,HD95_Hippocampus_R,1.266371
Subj_08,Model_Top_009,Task2,ASSD_Hippocampus_R,0.493773
Subj_08,Model_Top_009,Task2,RVE_Hippocampus_R,2.50163
Subj_08,Model_Top_009,Task2,DSC_Ventricle_L,0.871583
Subj_08,Model_Top_009,Task2,HD_Ventricle_L,2.880819
Subj_08,Model_Top_009,Task2,HD95_Ventricle_L,2.003355
Subj_08,Model_Top_009,Task2,ASSD_Ventricle_L,0.780352
Subj_08,Model_Top_009,Task2,RVE_Ventricle_L,2.353572
Subj_08,Model_Top_009,Task2,DSC_Ventricle_R,0.868455
Subj_08,Model_Top_009,Task2,HD_Ventricle_R,2.449488
Subj_08,Model_Top_009,Task2,HD95_Ventricle_R,2.0366
Subj_08,Model_Top_009,Task2,ASSD_Ventricle_R,0.795629
Subj_08,Model_Top_009,Task2,RVE_Ventricle_R,2.72795
Subj_08,Model_Top_009,Task2,DSC_Caudate_L,0.807895
Subj_08,Model_Top_009,Task2,HD_Caudate_L,1.331165
Subj_08,Model_Top_009,Task2,HD95_Caudate_L,1.136835
Subj_08,Model_Top_009,Task2,ASSD_Caudate_L,0.442279
Subj_08,Model_Top_009,Task2,RVE_Caudate_L,2.56966
Subj_08,Model_Top_009,Task2,DSC_Caudate_R,0.82512
Subj_08,Model_Top_009,Task2,HD_Caudate_R,1.125559
Subj_08,Model_Top_009,Task2,HD95_Caudate_R,1.028102
Subj_08,Model_Top_009,Task2,ASSD_Caudate_R,0.39327
Subj_08,Model_Top_009,Task2,RVE_Caudate_R,1.591061
Subj_08,Model_Top_009,Task2,DSC_Lentiform_L,0.834488
Subj_08,Model_Top_009,Task2,HD_Lentiform_L,1.750045
Subj_08,Model_Top_009,Task2,HD95_Lentiform_L,1.412419
Subj_08,Model_Top_009,Task2,ASSD_Lentiform_L,0.545201
Subj_08,Model_Top_009,Task2,RVE_Lentiform_L,2.04561
Subj_08,Model_Top_009,Task2,DSC_Lentiform_R,0.812818
Subj_08,Model_Top_009,Task2,HD_Lentiform_R,1.898248
Subj_08,Model_Top_009,Task2,HD95_Lentiform_R,1.593074
Subj_08,Model_Top_009,Task2,ASSD_Lentiform_R,0.628209
Subj_08,Model_Top_009,Task2,RVE_Lentiform_R,2.758398
Subj_08,Model_Top_009,Task2,DSC_Thalamus_L,0.851667
Subj_08,Model_Top_009,Task2,HD_Thalamus_L,1.910425
Subj_08,Model_Top_009,Task2,HD95_Thalamus_L,1.644042
Subj_08,Model_Top_009,Task2,ASSD_Thalamus_L,0.635556
Subj_08,Model_Top_009,Task2,RVE_Thalamus_L,2.416112
Subj_08,Model_Top_009,Task2,DSC_Thalamus_R,0.87272
Subj_08,Model_Top_009,Task2,HD_Thalamus_R,1.863423
Subj_08,Model_Top_009,Task2,HD95_Thalamus_R,1.459481
Subj_08,Model_Top_009,Task2,ASSD_Thalamus_R,0.553684
Subj_08,Model_Top_009,Task2,RVE_Thalamus_R,1.439297
Subj_08,Model_Top_009,Task2,DSC_CorpusCallosum,0.859944
Subj_08,Model_Top_009,Task2,HD_CorpusCallosum,1.505634
Subj_08,Model_Top_009,Task2,HD95_CorpusCallosum,1.387499
Subj_08,Model_Top_009,Task2,ASSD_CorpusCallosum,0.527777
Subj_08,Model_Top_009,Task2,RVE_CorpusCallosum,1.514657
Subj_09,Model_Top_009,Task2,DSC_Hippocampus_L,0.832014
Subj_09,Model_Top_009,Task2,HD_Hippocampus_L,1.820962
Subj_09,Model_Top_009,Task2,HD95_Hippocampus_L,1.148189
Subj_09,Model_Top_009,Task2,ASSD_Hippocampus_L,0.440272
Subj_09,Model_Top_009,Task2,RVE_Hippocampus_L,2.015395
Subj_09,Model_Top_009,Task2,DSC_Hippocampus_R,0.786862
Subj_09,Model_Top_009,Task2,HD_Hippocampus_R,2.301361
Subj_09,Model_Top_009,Task2,HD95_Hippocampus_R,1.47437
Subj_09,Model_Top_009,Task2,ASSD_Hippocampus_R,0.591147
Subj_09,Model_Top_009,Task2,RVE_Hippocampus_R,3.695761
Subj_09,Model_Top_009,Task2,DSC_Ventricle_L,0.870049
Subj_09,Model_Top_009,Task2,HD_Ventricle_L,2.693612
Subj_09,Model_Top_009,Task2,HD95_Ventricle_L,2.019619
Subj_09,Model_Top_009,Task2,ASSD_Ventricle_L,0.787817
Subj_09,Model_Top_009,Task2,RVE_Ventricle_L,2.63722
Subj_09,Model_Top_009,Task2,DSC_Ventricle_R,0.88665
Subj_09,Model_Top_009,Task2,HD_Ventricle_R,2.256136
Subj_09,Model_Top_009,Task2,HD95_Ventricle_R,1.847648
Subj_09,Model_Top_009,Task2,ASSD_Ventricle_R,0.709799
Subj_09,Model_Top_009,Task2,RVE_Ventricle_R,2.003703
Subj_09,Model_Top_009,Task2,DSC_Caudate_L,0.807308
Subj_09,Model_Top_009,Task2,HD_Caudate_L,1.287623
Subj_09,Model_Top_009,Task2,HD95_Caudate_L,1.140658
Subj_09,Model_Top_009,Task2,ASSD_Caudate_L,0.444029
Subj_09,Model_Top_009,Task2,RVE_Caudate_L,2.473429
Subj_09,Model_Top_009,Task2,DSC_Caudate_R,0.799881
Subj_09,Model_Top_009,Task2,HD_Caudate_R,1.494077
Subj_09,Model_Top_009,Task2,HD95_Caudate_R,1.189644
Subj_09,Model_Top_009,Task2,ASSD_Caudate_R,0.466595
Subj_09,Model_Top_009,Task2,RVE_Caudate_R,2.753235
Subj_09,Model_Top_009,Task2,DSC_Lentiform_L,0.815667
Subj_09,Model_Top_009,Task2,HD_Lentiform_L,2.119051
Subj_09,Model_Top_009,Task2,HD95_Lentiform_L,1.568669
Subj_09,Model_Top_009,Task2,ASSD_Lentiform_L,0.616843
Subj_09,Model_Top_009,Task2,RVE_Lentiform_L,3.152282
Subj_09,Model_Top_009,Task2,DSC_Lentiform_R,0.822718
Subj_09,Model_Top_009,Task2,HD_Lentiform_R,2.302838
Subj_09,Model_Top_009,Task2,HD95_Lentiform_R,1.509081
Subj_09,Model_Top_009,Task2,ASSD_Lentiform_R,0.589279
Subj_09,Model_Top_009,Task2,RVE_Lentiform_R,2.63658
Subj_09,Model_Top_009,Task2,DSC_Thalamus_L,0.843161
Subj_09,Model_Top_009,Task2,HD_Thalamus_L,2.300487
Subj_09,Model_Top_009,Task2,HD95_Thalamus_L,1.722842
Subj_09,Model_Top_009,Task2,ASSD_Thalamus_L,0.671479
Subj_09,Model_Top_009,Task2,RVE_Thalamus_L,2.679796
Subj_09,Model_Top_009,Task2,DSC_Thalamus_R,0.849575
Subj_09,Model_Top_009,Task2,HD_Thalamus_R,1.945657
Subj_09,Model_Top_009,Task2,HD95_Thalamus_R,1.663224
Subj_09,Model_Top_009,Task2,ASSD_Thalamus_R,0.644255
Subj_09,Model_Top_009,Task2,RVE_Thalamus_R,2.20053
Subj_09,Model_Top_009,Task2,DSC_CorpusCallosum,0.864626
Subj_09,Model_Top_009,Task2,HD_CorpusCallosum,1.571964
Subj_09,Model_Top_009,Task2,HD95_CorpusCallosum,1.350433
Subj_09,Model_Top_009,Task2,ASSD_CorpusCallosum,0.511696
Subj_09,Model_Top_009,Task2,RVE_CorpusCallosum,1.540069
Subj_01,Model_Top_010,Task2,DSC_Hippocampus_L,0.848142
Subj_01,Model_Top_010,Task2,HD_Hippocampus_L,1.175978
Subj_01,Model_Top_010,Task2,HD95_Hippocampus_L,1.044044
Subj_01,Model_Top_010,Task2,ASSD_Hippocampus_L,0.394743
Subj_01,Model_Top_010,Task2,RVE_Hippocampus_L,1.182832
Subj_01,Model_Top_010,Task2,DSC_Hippocampus_R,0.835017
Subj_01,Model_Top_010,Task2,HD_Hippocampus_R,1.501139
Subj_01,Model_Top_010,Task2,HD95_Hippocampus_R,1.128174
Subj_01,Model_Top_010,Task2,ASSD_Hippocampus_R,0.431385
Subj_01,Model_Top_010,Task2,RVE_Hippocampus_R,1.867329
Subj_01,Model_Top_010,Task2,DSC_Ventricle_L,0.933404
Subj_01,Model_Top_010,Task2,HD_Ventricle_L,1.77899
Subj_01,Model_Top_010,Task2,HD95_Ventricle_L,1.436432
Subj_01,Model_Top_010,Task2,ASSD_Ventricle_L,0.537203
Subj_01,Model_Top_010,Task2,RVE_Ventricle_L,0.229942
Subj_01,Model_Top_010,Task2,DSC_Ventricle_R,0.93906
Subj_01,Model_Top_010,Task2,HD_Ventricle_R,1.431587
Subj_01,Model_Top_010,Task2,HD95_Ventricle_R,1.403517
Subj_01,Model_Top_010,Task2,ASSD_Ventricle_R,0.525969
Subj_01,Model_Top_010,Task2,RVE_Ventricle_R,0.1
Subj_01,Model_Top_010,Task2,DSC_Caudate_L,0.79437
Subj_01,Model_Top_010,Task2,HD_Caudate_L,1.882885
Subj_01,Model_Top_010,Task2,HD95_Caudate_L,1.226678
Subj_01,Model_Top_010,Task2,ASSD_Caudate_L,0.483815
Subj_01,Model_Top_010,Task2,RVE_Caudate_L,2.584382
Subj_01,Model_Top_010,Task2,DSC_Caudate_R,0.799817
Subj_01,Model_Top_010,Task2,HD_Caudate_R,1.442881
Subj_01,Model_Top_010,Task2,HD95_Caudate_R,1.190073
Subj_01,Model_Top_010,Task2,ASSD_Caudate_R,0.466794
Subj_01,Model_Top_010,Task2,RVE_Caudate_R,2.920088
Subj_01,Model_Top_010,Task2,DSC_Lentiform_L,0.819066
Subj_01,Model_Top_010,Task2,HD_Lentiform_L,2.222241
Subj_01,Model_Top_010,Task2,HD95_Lentiform_L,1.539796
Subj_01,Model_Top_010,Task2,ASSD_Lentiform_L,0.603453
Subj_01,Model_Top_010,Task2,RVE_Lentiform_L,3.159447
Subj_01,Model_Top_010,Task2,DSC_Lentiform_R,0.806513
Subj_01,Model_Top_010,Task2,HD_Lentiform_R,2.588251
Subj_01,Model_Top_010,Task2,HD95_Lentiform_R,1.647724
Subj_01,Model_Top_010,Task2,ASSD_Lentiform_R,0.65381
Subj_01,Model_Top_010,Task2,RVE_Lentiform_R,3.65792
Subj_01,Model_Top_010,Task2,DSC_Thalamus_L,0.8756
Subj_01,Model_Top_010,Task2,HD_Thalamus_L,1.60983
Subj_01,Model_Top_010,Task2,HD95_Thalamus_L,1.435617
Subj_01,Model_Top_010,Task2,ASSD_Thalamus_L,0.543394
Subj_01,Model_Top_010,Task2,RVE_Thalamus_L,1.12212
Subj_01,Model_Top_010,Task2,DSC_Thalamus_R,0.857667
Subj_01,Model_Top_010,Task2,HD_Thalamus_R,1.748324
Subj_01,Model_Top_010,Task2,HD95_Thalamus_R,1.589823
Subj_01,Model_Top_010,Task2,ASSD_Thalamus_R,0.61114
Subj_01,Model_Top_010,Task2,RVE_Thalamus_R,2.091488
Subj_01,Model_Top_010,Task2,DSC_CorpusCallosum,0.836771
Subj_01,Model_Top_010,Task2,HD_CorpusCallosum,2.492019
Subj_01,Model_Top_010,Task2,HD95_CorpusCallosum,1.582619
Subj_01,Model_Top_010,Task2,ASSD_CorpusCallosum,0.615098
Subj_01,Model_Top_010,Task2,RVE_CorpusCallosum,2.511117
Subj_02,Model_Top_010,Task2,DSC_Hippocampus_L,0.825739
Subj_02,Model_Top_010,Task2,HD_Hippocampus_L,1.300356
Subj_02,Model_Top_010,Task2,HD95_Hippocampus_L,1.190803
Subj_02,Model_Top_010,Task2,ASSD_Hippocampus_L,0.459374
Subj_02,Model_Top_010,Task2,RVE_Hippocampus_L,2.484749
Subj_02,Model_Top_010,Task2,DSC_Hippocampus_R,0.817977
Subj_02,Model_Top_010,Task2,HD_Hippocampus_R,1.645023
Subj_02,Model_Top_010,Task2,HD95_Hippocampus_R,1.244894
Subj_02,Model_Top_010,Task2,ASSD_Hippocampus_R,0.483935
Subj_02,Model_Top_010,Task2,RVE_Hippocampus_R,2.357495
Subj_02,Model_Top_010,Task2,DSC_Ventricle_L,0.892092
Subj_02,Model_Top_010,Task2,HD_Ventricle_L,2.456431
Subj_02,Model_Top_010,Task2,HD95_Ventricle_L,1.793427
Subj_02,Model_Top_010,Task2,ASSD_Ventricle_L,0.685677
Subj_02,Model_Top_010,Task2,RVE_Ventricle_L,1.548556
Subj_02,Model_Top_010,Task2,DSC_Ventricle_R,0.851463
Subj_02,Model_Top_010,Task2,HD_Ventricle_R,4.231118
Subj_02,Model_Top_010,Task2,HD95_Ventricle_R,2.222103
Subj_02,Model_Top_010,Task2,ASSD_Ventricle_R,0.882017
Subj_02,Model_Top_010,Task2,RVE_Ventricle_R,3.068907
Subj_02,Model_Top_010,Task2,DSC_Caudate_L,0.86913
Subj_02,Model_Top_010,Task2,HD_Caudate_L,1.028736
Subj_02,Model_Top_010,Task2,HD95_Caudate_L,0.80201
Subj_02,Model_Top_010,Task2,ASSD_Caudate_L,0.300554
Subj_02,Model_Top_010,Task2,RVE_Caudate_L,0.192207
Subj_02,Model_Top_010,Task2,DSC_Caudate_R,0.848038
Subj_02,Model_Top_010,Task2,HD_Caudate_R,0.948562
Subj_02,Model_Top_010,Task2,HD95_Caudate_R,0.896757
Subj_02,Model_Top_010,Task2,ASSD_Caudate_R,0.336835
Subj_02,Model_Top_010,Task2,RVE_Caudate_R,0.487482
Subj_02,Model_Top_010,Task2,DSC_Lentiform_L,0.88911
Subj_02,Model_Top_010,Task2,HD_Lentiform_L,1.198164
Subj_02,Model_Top_010,Task2,HD95_Lentiform_L,1.042612
Subj_02,Model_Top_010,Task2,ASSD_Lentiform_L,0.39072
Subj_02,Model_Top_010,Task2,RVE_Lentiform_L,0.199312
Subj_02,Model_Top_010,Task2,DSC_Lentiform_R,0.812002
Subj_02,Model_Top_010,Task2,HD_Lentiform_R,1.892181
Subj_02,Model_Top_010,Task2,HD95_Lentiform_R,1.600102
Subj_02,Model_Top_010,Task2,ASSD_Lentiform_R,0.63149
Subj_02,Model_Top_010,Task2,RVE_Lentiform_R,2.960224
Subj_02,Model_Top_010,Task2,DSC_Thalamus_L,0.839174
Subj_02,Model_Top_010,Task2,HD_Thalamus_L,1.996133
Subj_02,Model_Top_010,Task2,HD95_Thalamus_L,1.760481
Subj_02,Model_Top_010,Task2,ASSD_Thalamus_L,0.688802
